Date;Event Type;Event Details;Check Point;Tour ID;Guard Name;Image | Audio | Video
01/08/2022 22:02;FINISH;;;66;Security 1 (40e0d01078);|  |
01/08/2022 22:02;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;66;Security 1 (40e0d01078);|  |
01/08/2022 22:01;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;66;Security 1 (40e0d01078);|  |
01/08/2022 22:01;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;66;Security 1 (40e0d01078);|  |
01/08/2022 22:01;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;66;Security 1 (40e0d01078);|  |
01/08/2022 22:00;MISSEDSCAN;Schedule: 13824605 - 2ND-3RD-4TH-9pm Loose Schedule;303956 - CP4-3F;0;Security 1 (40e0d01078);|  |
01/08/2022 22:00;MISSEDSCAN;Schedule: 13824605 - 2ND-3RD-4TH-9pm Loose Schedule;303955 - CP4-4F;0;Security 1 (40e0d01078);|  |
01/08/2022 21:59;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;66;Security 1 (40e0d01078);|  |
01/08/2022 21:57;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;66;Security 1 (40e0d01078);|  |
01/08/2022 21:57;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;66;Security 1 (40e0d01078);|  |
01/08/2022 21:56;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;66;Security 1 (40e0d01078);|  |
01/08/2022 21:56;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;66;Security 1 (40e0d01078);|  |
01/08/2022 21:56;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;66;Security 1 (40e0d01078);|  |
01/08/2022 21:55;START;;;66;Security 1 (40e0d01078);|  |
01/08/2022 21:01;FINISH;;;65;Security 1 (40e0d01078);|  |
01/08/2022 21:00;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;65;Security 1 (40e0d01078);|  |
01/08/2022 21:00;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;65;Security 1 (40e0d01078);|  |
01/08/2022 21:00;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;65;Security 1 (40e0d01078);|  |
01/08/2022 21:00;START;;;65;Security 1 (40e0d01078);|  |
01/08/2022 21:00;MISSEDSCAN;Schedule: 13824363 - MZF-8pm Loose Schedule;304784 - CP1-MZF;0;Security 1 (40e0d01078);|  |
01/08/2022 20:00;MISSEDSCAN;Schedule: 13824083 - GF-7pm Loose Schedule;304783 - CP2-GF;0;Security 1 (40e0d01078);|  |
01/08/2022 20:00;MISSEDSCAN;Schedule: 13824083 - GF-7pm Loose Schedule;304782 - CP8-GF;0;Security 1 (40e0d01078);|  |
01/08/2022 19:59;FINISH;;;64;Security 1 (40e0d01078);|  |
01/08/2022 19:58;NFCSCAN;LYG  - Majalengka;304784 - CP1-MZF;64;Security 1 (40e0d01078);|  |
01/08/2022 19:55;START;;;64;Security 1 (40e0d01078);|  |
01/08/2022 19:00;FINISH;;;63;Security 1 (40e0d01078);|  |
01/08/2022 19:00;MISSEDSCAN;Schedule: 13823863 - BF-6pm Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
01/08/2022 18:59;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;63;Security 1 (40e0d01078);|  |
01/08/2022 18:57;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;63;Security 1 (40e0d01078);|  |
01/08/2022 18:56;START;;;63;Security 1 (40e0d01078);|  |
01/08/2022 18:17;FINISH;;;62;Security 1 (40e0d01078);|  |
01/08/2022 18:14;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;62;Security 1 (40e0d01078);|  |
01/08/2022 18:14;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;62;Security 1 (40e0d01078);|  |
01/08/2022 18:14;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;62;Security 1 (40e0d01078);|  |
01/08/2022 18:14;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;62;Security 1 (40e0d01078);|  |
01/08/2022 18:12;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;62;Security 1 (40e0d01078);|  |
01/08/2022 18:10;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;62;Security 1 (40e0d01078);|  |
01/08/2022 18:09;START;;;62;Security 1 (40e0d01078);|  |
01/08/2022 17:00;MISSEDSCAN;Schedule: 13737472 - BF-4pm Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
01/08/2022 17:00;MISSEDSCAN;Schedule: 13737472 - BF-4pm Loose Schedule;303974 - CP2-BF;0;Security 1 (40e0d01078);|  |
01/08/2022 17:00;MISSEDSCAN;Schedule: 13737472 - BF-4pm Loose Schedule;303958 - CP1-BF;0;Security 1 (40e0d01078);|  |
01/08/2022 17:00;MISSEDSCAN;Schedule: 13737472 - BF-4pm Loose Schedule;303957 - CP5-BF;0;Security 1 (40e0d01078);|  |
01/08/2022 15:48;FINISH;;;61;Security 1 (40e0d01078);|  |
01/08/2022 15:47;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;61;Security 1 (40e0d01078);|  |
01/08/2022 15:47;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;61;Security 1 (40e0d01078);|  |
01/08/2022 15:44;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;61;Security 1 (40e0d01078);|  |
01/08/2022 15:44;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;61;Security 1 (40e0d01078);|  |
01/08/2022 15:39;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;61;Security 1 (40e0d01078);|  |
01/08/2022 15:38;START;;;61;Security 1 (40e0d01078);|  |
01/08/2022 15:00;MISSEDSCAN;Schedule: 13737175 - BF-2pm Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
01/08/2022 14:25;FINISH;;;60;Security 1 (40e0d01078);|  |
01/08/2022 14:25;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;60;Security 1 (40e0d01078);|  |
01/08/2022 14:25;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;60;Security 1 (40e0d01078);|  |
01/08/2022 14:24;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;60;Security 1 (40e0d01078);|  |
01/08/2022 14:21;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;60;Security 1 (40e0d01078);|  |
01/08/2022 14:21;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;60;Security 1 (40e0d01078);|  |
01/08/2022 14:18;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;60;Security 1 (40e0d01078);|  |
01/08/2022 14:18;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;60;Security 1 (40e0d01078);|  |
01/08/2022 14:18;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;60;Security 1 (40e0d01078);|  |
01/08/2022 14:16;START;;;60;Security 1 (40e0d01078);|  |
01/08/2022 14:00;MISSEDSCAN;Schedule: 13822179 - BF-12am Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
01/08/2022 14:00;MISSEDSCAN;Schedule: 13737036 - BF-12am Loose Schedule;303958 - CP1-BF;0;Security 1 (40e0d01078);|  |
01/08/2022 14:00;MISSEDSCAN;Schedule: 13737036 - BF-12am Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
01/08/2022 14:00;MISSEDSCAN;Schedule: 13737036 - BF-12am Loose Schedule;303974 - CP2-BF;0;Security 1 (40e0d01078);|  |
01/08/2022 12:23;FINISH;;;59;Security 1 (40e0d01078);|  |
01/08/2022 12:19;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;59;Security 1 (40e0d01078);|  |
01/08/2022 12:16;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;59;Security 1 (40e0d01078);|  |
01/08/2022 12:16;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;59;Security 1 (40e0d01078);|  |
01/08/2022 12:16;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;59;Security 1 (40e0d01078);|  |
01/08/2022 12:16;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;59;Security 1 (40e0d01078);|  |
01/08/2022 12:16;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;59;Security 1 (40e0d01078);|  |
01/08/2022 12:15;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;59;Security 1 (40e0d01078);|  |
01/08/2022 12:15;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;59;Security 1 (40e0d01078);|  |
01/08/2022 12:15;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;59;Security 1 (40e0d01078);|  |
01/08/2022 12:15;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;59;Security 1 (40e0d01078);|  |
01/08/2022 12:15;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;59;Security 1 (40e0d01078);|  |
01/08/2022 12:13;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;59;Security 1 (40e0d01078);|  |
01/08/2022 12:13;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;59;Security 1 (40e0d01078);|  |
01/08/2022 12:13;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;59;Security 1 (40e0d01078);|  |
01/08/2022 12:13;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;59;Security 1 (40e0d01078);|  |
01/08/2022 12:12;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;59;Security 1 (40e0d01078);|  |
01/08/2022 12:12;START;;;59;Security 1 (40e0d01078);|  |
01/08/2022 12:00;MISSEDSCAN;Schedule: 13821373 - BF-10am Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
01/08/2022 10:19;FINISH;;;58;Security 1 (40e0d01078);|  |
01/08/2022 10:19;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;58;Security 1 (40e0d01078);|  |
01/08/2022 10:19;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;58;Security 1 (40e0d01078);|  |
01/08/2022 10:14;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;58;Security 1 (40e0d01078);|  |
01/08/2022 10:12;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;58;Security 1 (40e0d01078);|  |
01/08/2022 10:12;START;;;58;Security 1 (40e0d01078);|  |
01/08/2022 09:00;MISSEDSCAN;Schedule: 13820397 - BF-8am Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
01/08/2022 08:15;FINISH;;;57;Security 1 (40e0d01078);|  |
01/08/2022 08:14;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;57;Security 1 (40e0d01078);|  |
01/08/2022 08:14;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;57;Security 1 (40e0d01078);|  |
01/08/2022 08:14;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;57;Security 1 (40e0d01078);|  |
01/08/2022 08:14;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;57;Security 1 (40e0d01078);|  |
01/08/2022 08:12;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;57;Security 1 (40e0d01078);|  |
01/08/2022 08:12;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;57;Security 1 (40e0d01078);|  |
01/08/2022 08:12;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;57;Security 1 (40e0d01078);|  |
01/08/2022 08:11;TEST;;;57;Security 1 (40e0d01078);|  |
01/08/2022 08:11;TEST;;;57;Security 1 (40e0d01078);|  |
01/08/2022 08:10;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;57;Security 1 (40e0d01078);|  |
01/08/2022 08:10;START;;;57;Security 1 (40e0d01078);|  |
01/08/2022 08:00;MISSEDSCAN;Schedule: 13819906 - BF-6am Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
01/08/2022 08:00;MISSEDSCAN;Schedule: 13819906 - BF-6am Loose Schedule;303974 - CP2-BF;0;Security 1 (40e0d01078);|  |
01/08/2022 08:00;MISSEDSCAN;Schedule: 13819906 - BF-6am Loose Schedule;303958 - CP1-BF;0;Security 1 (40e0d01078);|  |
01/08/2022 08:00;MISSEDSCAN;Schedule: 13819906 - BF-6am Loose Schedule;303957 - CP5-BF;0;Security 1 (40e0d01078);|  |
01/08/2022 05:59;FINISH;;;56;Security 1 (40e0d01078);|  |
01/08/2022 05:59;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;56;Security 1 (40e0d01078);|  |
01/08/2022 05:56;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;56;Security 1 (40e0d01078);|  |
01/08/2022 05:54;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;56;Security 1 (40e0d01078);|  |
01/08/2022 05:53;START;;;56;Security 1 (40e0d01078);|  |
01/08/2022 05:04;FINISH;;;55;Security 1 (40e0d01078);|  |
01/08/2022 05:04;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;55;Security 1 (40e0d01078);|  |
01/08/2022 05:03;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;55;Security 1 (40e0d01078);|  |
01/08/2022 05:01;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;55;Security 1 (40e0d01078);|  |
01/08/2022 05:00;START;;;55;Security 1 (40e0d01078);|  |
01/08/2022 05:00;MISSEDSCAN;Schedule: 13818455 - 2ND-3RD-4TH-4am Loose Schedule;303956 - CP4-3F;0;Security 1 (40e0d01078);|  |
01/08/2022 05:00;MISSEDSCAN;Schedule: 13818455 - 2ND-3RD-4TH-4am Loose Schedule;303955 - CP4-4F;0;Security 1 (40e0d01078);|  |
01/08/2022 04:10;FINISH;;;54;Security 1 (40e0d01078);|  |
01/08/2022 04:09;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;54;Security 1 (40e0d01078);|  |
01/08/2022 04:09;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;54;Security 1 (40e0d01078);|  |
01/08/2022 04:09;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;54;Security 1 (40e0d01078);|  |
01/08/2022 04:09;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;54;Security 1 (40e0d01078);|  |
01/08/2022 04:09;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;54;Security 1 (40e0d01078);|  |
01/08/2022 04:09;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;54;Security 1 (40e0d01078);|  |
01/08/2022 04:09;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;54;Security 1 (40e0d01078);|  |
01/08/2022 04:09;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;54;Security 1 (40e0d01078);|  |
01/08/2022 04:09;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;54;Security 1 (40e0d01078);|  |
01/08/2022 04:05;START;;;54;Security 1 (40e0d01078);|  |
01/08/2022 03:06;FINISH;;;53;Security 1 (40e0d01078);|  |
01/08/2022 03:05;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;53;Security 1 (40e0d01078);|  |
01/08/2022 03:01;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;53;Security 1 (40e0d01078);|  |
01/08/2022 03:01;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;53;Security 1 (40e0d01078);|  |
01/08/2022 03:00;START;;;53;Security 1 (40e0d01078);|  |
01/08/2022 03:00;MISSEDSCAN;Schedule: 13816320 - 2ND-3RD-4TH-2am Loose Schedule;303955 - CP4-4F;0;Security 1 (40e0d01078);|  |
01/08/2022 03:00;MISSEDSCAN;Schedule: 13816320 - 2ND-3RD-4TH-2am Loose Schedule;303956 - CP4-3F;0;Security 1 (40e0d01078);|  |
01/08/2022 02:04;FINISH;;;52;Security 1 (40e0d01078);|  |
01/08/2022 02:04;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;52;Security 1 (40e0d01078);|  |
01/08/2022 02:04;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;52;Security 1 (40e0d01078);|  |
01/08/2022 02:04;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;52;Security 1 (40e0d01078);|  |
01/08/2022 02:04;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;52;Security 1 (40e0d01078);|  |
01/08/2022 02:04;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;52;Security 1 (40e0d01078);|  |
01/08/2022 01:58;START;;;52;Security 1 (40e0d01078);|  |
01/08/2022 01:06;FINISH;;;51;Security 1 (40e0d01078);|  |
01/08/2022 01:06;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;51;Security 1 (40e0d01078);|  |
01/08/2022 01:04;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;51;Security 1 (40e0d01078);|  |
01/08/2022 01:03;START;;;51;Security 1 (40e0d01078);|  |
01/08/2022 01:00;MISSEDSCAN;Schedule: 13816310 - BF-0am Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
01/08/2022 00:10;FINISH;;;50;Security 1 (40e0d01078);|  |
01/08/2022 00:10;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;50;Security 1 (40e0d01078);|  |
01/08/2022 00:09;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;50;Security 1 (40e0d01078);|  |
01/08/2022 00:09;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;50;Security 1 (40e0d01078);|  |
01/08/2022 00:09;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;50;Security 1 (40e0d01078);|  |
01/08/2022 00:09;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;50;Security 1 (40e0d01078);|  |
01/08/2022 00:09;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;50;Security 1 (40e0d01078);|  |
01/08/2022 00:09;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;50;Security 1 (40e0d01078);|  |
01/08/2022 00:09;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;50;Security 1 (40e0d01078);|  |
01/08/2022 00:09;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;50;Security 1 (40e0d01078);|  |
01/08/2022 00:03;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;50;Security 1 (40e0d01078);|  |
01/08/2022 00:01;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;50;Security 1 (40e0d01078);|  |
01/08/2022 00:01;START;;;50;Security 1 (40e0d01078);|  |
01/08/2022 00:00;MISSEDSCAN;Schedule: 13816305 - 2ND-3RD-4TH-11pm Loose Schedule;303956 - CP4-3F;0;Security 1 (40e0d01078);|  |
01/08/2022 00:00;MISSEDSCAN;Schedule: 13816305 - 2ND-3RD-4TH-11pm Loose Schedule;303955 - CP4-4F;0;Security 1 (40e0d01078);|  |
